UTC,DATA,HRM,HRCC,STATU,dummy
1661695340,5312
,5296
,5296
,5298
,5298
,5298
,5294
,5294
,5295
,5295
,5299
,5299
,5299
,5300
,5300
,5305
,5305
,5305
,5290
,5290
,5284
,5284
,5288
,5288
,5288,86,0,4,0,
1661695341,5288
,5288
,5290
,5290
,5290
,5292
,5292
,5299
,5299
,5299
,5288
,5288
,5274
,5274
,5272
,5272
,5272
,5270
,5270
,5267
,5267
,5267
,5269
,5269
,5274,86,1,4,0,
1661695342,5274
,5279
,5277
,5277
,5258
,5258
,5256
,5256
,5256
,5251
,5251
,5254
,5254
,5257
,5257
,5257
,5263
,5263
,5271
,5271
,5271
,5265
,5265
,5248
,5248,85,1,4,0,
1661695343,5248
,5246
,5246
,5244
,5244
,5247
,5247
,5247
,5252
,5252
,5257
,5257
,5257
,5257
,5257
,5238
,5238
,5232
,5232
,5232
,5237
,5237
,5231
,5231
,5231,85,1,4,0,
1661695344,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695345,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695346,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695347,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695348,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695349,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695350,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695351,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695352,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695353,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695354,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695355,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695356,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695357,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695358,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695359,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695360,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695361,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695362,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695363,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695364,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695365,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695366,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695367,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695368,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695369,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695370,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695371,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695372,5251
,5249
,5249
,5247
,5247
,5247
,5246
,5246
,5247
,5247
,5233
,5233
,5233
,5213
,5213
,5209
,5209
,5209
,5211
,5211
,5211
,5211
,5214
,5214
,5214,86,0,4,0,
1661695373,5223
,5223
,5230
,5230
,5230
,5209
,5209
,5203
,5203
,5210
,5210
,5210
,5203
,5203
,5205
,5205
,5205
,5213
,5213
,5219
,5219
,5206
,5206
,5206
,5192,87,1,4,0,
1661695374,1096
,5199
,5199
,5199
,5200
,5200
,5205
,5205
,5205
,5210
,5210
,5224
,5224
,5227
,5227
,5227
,5201
,5201
,5185
,5185
,5185
,5171
,5171
,5164
,5164,86,1,4,0,
1661695375,5160
,5160
,5160
,5154
,5154
,5141
,5141
,5141
,5108
,5108
,5094
,5094
,5088
,5088
,5088
,5093
,5093
,5106
,5106
,5106
,5118
,5118
,5117
,5117
,5098,85,1,4,0,
1661695984,5293
,5306
,5306
,5319
,5319
,5319
,5243
,5243
,5224
,5224
,5238
,5238
,5238
,5259
,5259
,5279
,5279
,5279
,5303
,5303
,5253
,5253
,5216
,5216
,5216,92,1,4,0,
1661695985,5236
,5236
,5260
,5260
,5289
,5289
,5289
,5299
,5299
,5308
,5308
,5308
,5245
,5245
,5225
,5225
,5239
,5239
,5239
,5263
,5263
,5284
,5284
,5284
,5302,93,1,4,0,
1661695986,5302
,1178
,5274
,5246
,5246
,5246
,5266
,5266
,5297
,5297
,5320
,5320
,5320
,5328
,5328
,5347
,5347
,5347
,5302
,5302
,5278
,5278
,5301
,5301
,5301,94,1,4,0,
1661695987,5327
,5327
,5346
,5346
,5367
,5367
,5367
,5325
,5325
,5311
,5311
,5311
,5341
,5341
,5369
,5369
,5384
,5384
,5384
,5395
,5395
,5363
,5363
,5364
,5332,94,1,4,0,
1661696038,10358
,10358
,10338
,10338
,10338
,10303
,10303
,10303
,10303
,10303
,10297
,10297
,10297
,10297
,10297
,10301
,10301
,10306
,10306
,10306
,10275
,10275
,10257
,10257
,10257,78,1,4,0,
1661696039,10247
,10247
,10249
,10249
,10249
,10255
,10255
,10257
,10257
,10257
,10254
,10254
,10210
,10210
,10210
,10198
,10198
,10190
,10190
,10190
,10190
,10190
,10191
,10191
,10191,79,1,4,0,
1661696040,10195
,10195
,10176
,10176
,10176
,10141
,10141
,10127
,10127
,10127
,10124
,10124
,10120
,10120
,10120
,10116
,10116
,10120
,10120
,10120
,10112
,10112
,10072
,10072
,10072,80,1,4,0,
1661696041,10052
,10052
,10042
,10042
,10042
,10038
,10038
,10036
,10036
,10036
,10039
,10039
,10025
,10025
,10025
,9993
,9993
,9984
,9984
,9984
,9977
,9977
,9965
,9965
,9965,82,1,4,0,
1661696042,9971
,9971
,9972
,9972
,9972
,9970
,9970
,9970
,9937
,9937
,9980
,9980
,9980
,9935
,9935
,9940
,9940
,9940
,9933
,9933
,9931
,9931
,9931
,9925
,9925,83,1,4,0,
1661696043,9956
,9956
,9956
,9983
,9983
,10010
,10010
,10010
,10040
,10040
,10064
,10064
,10064
,10095
,10095
,10121
,10121
,10121
,10118
,10118
,10125
,10125
,10125
,10137
,10137,83,1,4,0,
1661696044,10156
,10158
,10158
,10171
,10171
,10201
,10201
,10201
,10218
,10218
,10216
,10216
,10216
,10210
,10210
,10218
,10218
,10218
,10230
,10230
,10243
,10243
,10243
,10262
,10262,84,0,4,0,
1661696045,10268
,10268
,10268
,10259
,10259
,10248
,10248
,10248
,10247
,10247
,10257
,10257
,10257
,10259
,10259
,10275
,10275
,10275
,10279
,10279
,10262
,10262
,10262
,10250
,10250,83,0,4,0,
1661696046,10249
,10249
,10249
,10251
,10251
,10256
,10256
,10256
,10267
,10267
,10269
,10269
,10269
,10245
,10245
,10228
,10228
,10228
,10239
,10239
,10234
,10234
,10234
,10242
,10242,83,0,4,0,
1661696047,10249
,10249
,10249
,10260
,10260
,10233
,10233
,10233
,10229
,10229
,10222
,10222
,10222
,10233
,10233
,10236
,10236
,10236
,10250
,10250
,10248
,10248
,10248
,10230
,10230,83,0,4,0,
1661696048,10217
,10217
,10217
,10214
,10214
,10210
,10210
,10210
,10220
,10220
,10220
,10222
,10222
,10227
,10227
,10227
,10203
,10203
,10196
,10196
,10196
,10192
,10192
,10191
,10191,83,1,4,0,
1661696049,10191
,10188
,10188
,10207
,10207
,10207
,10210
,10210
,10183
,10183
,10183
,10182
,10182
,10180
,10180
,10180
,10179
,10179
,10184
,10184
,10184
,10197
,10197
,10203
,10203,84,1,4,0,
1661696050,10203
,10184
,10184
,10179
,10179
,10179
,10169
,10169
,10173
,10173
,10173
,10185
,10185
,10197
,10197
,10197
,10213
,10213
,10207
,10207
,10207
,10206
,10206
,10228
,10228,84,1,4,0,
1661696051,10228
,10242
,10242
,10250
,10250
,10250
,10260
,10260
,10274
,10274
,10274
,10269
,10269
,10263
,10263
,10263
,10265
,10265
,10269
,10269
,10269
,10277
,10277
,10287
,10287,84,1,4,0,
1661696052,10287
,10303
,10303
,10306
,10306
,10306
,10307
,10307
,14408
,10314
,10314
,10344
,10344
,10348
,10348
,10348
,10346
,10346
,10345
,10345
,10345
,10334
,10334
,10319
,10319,84,1,4,0,
1661696053,10319
,10316
,10316
,10310
,10310
,10310
,10308
,10308
,10307
,10307
,10307
,10310
,10310
,10296
,10296
,10296
,10289
,10289
,10295
,10295
,10295
,10269
,10269
,10261
,10261,84,1,4,0,
1661696054,10261
,10277
,10277
,10313
,10313
,10313
,10301
,10301
,10297
,10297
,10297
,10293
,10293
,10288
,10288
,10288
,10291
,10291
,10299
,10299
,10299
,10300
,10300
,10288
,10288,85,1,4,0,
1661696055,10288
,10289
,10289
,10292
,10292
,10292
,10299
,10299
,10308
,10308
,10308
,10313
,10313
,10317
,10317
,10317
,10313
,10313
,10313
,10301
,10301
,10306
,10306
,10306
,10312,85,0,4,0,
1661696056,10312
,10314
,10314
,10314
,10307
,14403
,10287
,10287
,10287
,10275
,10275
,10273
,10273
,10273
,10264
,10264
,10263
,10263
,10263
,10262
,10262
,10258
,10258
,10258
,10239,84,0,4,0,
1661696057,10239
,10224
,10224
,10224
,10222
,10222
,10222
,10222
,10222
,10210
,10210
,10209
,10209
,10209
,10193
,10193
,10182
,10182
,10182
,10180
,10180
,10168
,10168
,10168
,10163,84,0,4,0,
1661696058,4180
,7553
,7553
,15822
,15822
,15822
,15686
,15686
,15934
,15934
,15872
,15872
,15872
,15979
,15979
,15943
,15943
,15943
,15835
,15835
,15875
,15875
,5001
,5001
,5001,64,0,4,0,
1661696059,4180
,7553
,7553
,15822
,15822
,15822
,15686
,15686
,15934
,15934
,15872
,15872
,15872
,15979
,15979
,15943
,15943
,15943
,15835
,15835
,15875
,15875
,5001
,5001
,5001,64,0,4,0,
1661696060,4180
,7553
,7553
,15822
,15822
,15822
,15686
,15686
,15934
,15934
,15872
,15872
,15872
,15979
,15979
,15943
,15943
,15943
,15835
,15835
,15875
,15875
,5001
,5001
,5001,64,0,4,0,
1661696061,4180
,7553
,7553
,15822
,15822
,15822
,15686
,15686
,15934
,15934
,15872
,15872
,15872
,15979
,15979
,15943
,15943
,15943
,15835
,15835
,15875
,15875
,5001
,5001
,5001,64,0,4,0,
1661696062,4180
,7553
,7553
,15822
,15822
,15822
,15686
,15686
,15934
,15934
,15872
,15872
,15872
,15979
,15979
,15943
,15943
,15943
,15835
,15835
,15875
,15875
,5001
,5001
,5001,64,0,4,0,
1661696063,4180
,7553
,7553
,15822
,15822
,15822
,15686
,15686
,15934
,15934
,15872
,15872
,15872
,15979
,15979
,15943
,15943
,15943
,15835
,15835
,15875
,15875
,5001
,5001
,5001,64,0,4,0,
1661696064,4180
,7553
,7553
,15822
,15822
,15822
,15686
,15686
,15934
,15934
,15872
,15872
,15872
,15979
,15979
,15943
,15943
,15943
,15835
,15835
,15875
,15875
,5001
,5001
,5001,64,0,4,0,
1661696065,4180
,7553
,7553
,15822
,15822
,15822
,15686
,15686
,15934
,15934
,15872
,15872
,15872
,15979
,15979
,15943
,15943
,15943
,15835
,15835
,15875
,15875
,5001
,5001
,5001,64,0,4,0,
1661696066,4180
,7553
,7553
,15822
,15822
,15822
,15686
,15686
,15934
,15934
,15872
,15872
,15872
,15979
,15979
,15943
,15943
,15943
,15835
,15835
,15875
,15875
,5001
,5001
,5001,64,0,4,0,
1661696067,4180
,7553
,7553
,15822
,15822
,15822
,15686
,15686
,15934
,15934
,15872
,15872
,15872
,15979
,15979
,15943
,15943
,15943
,15835
,15835
,15875
,15875
,5001
,5001
,5001,64,0,4,0,
1661696068,4180
,7553
,7553
,15822
,15822
,15822
,15686
,15686
,15934
,15934
,15872
,15872
,15872
,15979
,15979
,15943
,15943
,15943
,15835
,15835
,15875
,15875
,5001
,5001
,5001,64,0,4,0,
1661696069,4180
,7553
